[153522]: 687ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0x7f8f5b83d800] Web socket sending message. Time: 2024-01-02T16:45:26.8131170Z, TimeInQueue: 179ms, IsBinary: 1, Path: audio, Size:186 B
[153522]: 687ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0x7f8f5b83d800] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:186 B
[153522]: 687ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0x7f8f5b83d800] Web socket sending message. Time: 2024-01-02T16:45:26.8131730Z, TimeInQueue: 180ms, IsBinary: 1, Path: audio, Size:3316 B
[153522]: 687ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0x7f8f5b83d800] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[153522]: 687ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0x7f8f5b83d800] Web socket sending message. Time: 2024-01-02T16:45:26.8133020Z, TimeInQueue: 125ms, IsBinary: 1, Path: audio, Size:3060 B
[153522]: 687ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0x7f8f5b83d800] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3060 B
[418114]: 688ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:534 Received audio chunk: time: 2024-01-02T16:45:26.8142310Z, size:3200.
[418114]: 688ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:548 ProcessAudio: Non-acknowledged size = 6144 bytes (192 msec)
[418114]: 688ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:161 [0x6000019a93b0] m_bytesTransited = 9344, unacknowledgedAudioDuration = 192 msec, packetAudioDelay = 0 msec
[153522]: 688ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:295 ProcessAudio: (0x0x7f8f5cb0b010) Sending Audio ... size=3200
[153522]: 688ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1251 UspWriteActual(..., 3200)
[153522]: 688ms SPX_TRACE_INFO:  usp_connection.cpp:775 TS:337, Write 3200 bytes audio data.
[153522]: 688ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:688 [0x7f8f5b82aa00]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[153522]: 698ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0x7f8f5b83d800] Web socket sending message. Time: 2024-01-02T16:45:26.8242260Z, TimeInQueue: 9ms, IsBinary: 1, Path: audio, Size:3316 B
[153522]: 699ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0x7f8f5b83d800] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[153522]: 709ms SPX_TRACE_VERBOSE:  usp_web_socket.cpp:226 USP message received. IsBinary=0, Path=turn.start, Size=186 B, Time=2024-01-02T16:45:26.8354280Z
[153522]: 710ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1472 [0x7f8f5b82aa00]CSpxAudioStreamSession::FireConnectionMessageReceived; path=turn.start
[153522]: 710ms SPX_TRACE_INFO:  usp_connection.cpp:983 Response Message: content type: application/json; charset=utf-8.
[153522]: 710ms SPX_TRACE_INFO:  usp_connection.cpp:1003 TS:358 Response Message: path: turn.start, size: 75.
[153522]: 710ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1806 Response: Turn.Start message. Context.ServiceTag: acb01cb8e86c41058d57f1c4caa6969d
[153522]: 710ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1807 OnTurnStart: this=0x0x7f8f5cb0b010
[153522]: 710ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:2661 TryChangeState; audioState/uspState: 2/1000 => 2/1200 
[153522]: 710ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:1880 AdapterStartedTurn
[153522]: 710ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxPropertyBagImpl::SetStringValue: this=0x0x007f8f5b82aa90; name='SPEECH-UspContinuationServiceTag'; value='acb01cb8e86c41058d57f1c4caa6969d'
[418114]: 758ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:534 Received audio chunk: time: 2024-01-02T16:45:26.8840950Z, size:2944.
[418114]: 758ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:548 ProcessAudio: Non-acknowledged size = 9344 bytes (292 msec)
[418114]: 758ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:161 [0x6000019a93b0] m_bytesTransited = 12288, unacknowledgedAudioDuration = 292 msec, packetAudioDelay = 0 msec
[153522]: 758ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:295 ProcessAudio: (0x0x7f8f5cb0b010) Sending Audio ... size=2944
[153522]: 758ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1251 UspWriteActual(..., 2944)
[153522]: 758ms SPX_TRACE_INFO:  usp_connection.cpp:775 TS:407, Write 2944 bytes audio data.
[153522]: 758ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:688 [0x7f8f5b82aa00]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[153522]: 761ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0x7f8f5b83d800] Web socket sending message. Time: 2024-01-02T16:45:26.8871050Z, TimeInQueue: 2ms, IsBinary: 1, Path: audio, Size:3060 B
[153522]: 762ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0x7f8f5b83d800] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3060 B
[418114]: 886ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:534 Received audio chunk: time: 2024-01-02T16:45:27.0115550Z, size:3200.
[418114]: 886ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:548 ProcessAudio: Non-acknowledged size = 12288 bytes (384 msec)
[418114]: 886ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:161 [0x6000019a93b0] m_bytesTransited = 15488, unacknowledgedAudioDuration = 384 msec, packetAudioDelay = 0 msec
[153522]: 886ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:295 ProcessAudio: (0x0x7f8f5cb0b010) Sending Audio ... size=3200
[153522]: 886ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1251 UspWriteActual(..., 3200)
[153522]: 886ms SPX_TRACE_INFO:  usp_connection.cpp:775 TS:534, Write 3200 bytes audio data.
[153522]: 886ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:688 [0x7f8f5b82aa00]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[153522]: 890ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0x7f8f5b83d800] Web socket sending message. Time: 2024-01-02T16:45:27.0156710Z, TimeInQueue: 3ms, IsBinary: 1, Path: audio, Size:3316 B
[153522]: 890ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0x7f8f5b83d800] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[418114]: 944ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:534 Received audio chunk: time: 2024-01-02T16:45:27.0699880Z, size:2944.
[418114]: 944ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:548 ProcessAudio: Non-acknowledged size = 15488 bytes (484 msec)
[418114]: 944ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:161 [0x6000019a93b0] m_bytesTransited = 18432, unacknowledgedAudioDuration = 484 msec, packetAudioDelay = 0 msec
[153522]: 944ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:295 ProcessAudio: (0x0x7f8f5cb0b010) Sending Audio ... size=2944
[153522]: 944ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1251 UspWriteActual(..., 2944)
[153522]: 944ms SPX_TRACE_INFO:  usp_connection.cpp:775 TS:593, Write 2944 bytes audio data.
[153522]: 944ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:688 [0x7f8f5b82aa00]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[153522]: 953ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0x7f8f5b83d800] Web socket sending message. Time: 2024-01-02T16:45:27.0790920Z, TimeInQueue: 8ms, IsBinary: 1, Path: audio, Size:3060 B
[153522]: 953ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0x7f8f5b83d800] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3060 B
[418114]: 1072ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:534 Received audio chunk: time: 2024-01-02T16:45:27.1976650Z, size:3200.
[418114]: 1072ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:548 ProcessAudio: Non-acknowledged size = 18432 bytes (576 msec)
[418114]: 1072ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:161 [0x6000019a93b0] m_bytesTransited = 21632, unacknowledgedAudioDuration = 576 msec, packetAudioDelay = 0 msec
[153522]: 1072ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:295 ProcessAudio: (0x0x7f8f5cb0b010) Sending Audio ... size=3200
[153522]: 1072ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1251 UspWriteActual(..., 3200)
[153522]: 1072ms SPX_TRACE_INFO:  usp_connection.cpp:775 TS:721, Write 3200 bytes audio data.
[153522]: 1072ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:688 [0x7f8f5b82aa00]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[153522]: 1074ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0x7f8f5b83d800] Web socket sending message. Time: 2024-01-02T16:45:27.1995360Z, TimeInQueue: 1ms, IsBinary: 1, Path: audio, Size:3316 B
[153522]: 1074ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0x7f8f5b83d800] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[418114]: 1153ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:534 Received audio chunk: time: 2024-01-02T16:45:27.2789060Z, size:3200.
[418114]: 1153ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:548 ProcessAudio: Non-acknowledged size = 21632 bytes (676 msec)
[418114]: 1153ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:161 [0x6000019a93b0] m_bytesTransited = 24832, unacknowledgedAudioDuration = 676 msec, packetAudioDelay = 0 msec
[153522]: 1153ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:295 ProcessAudio: (0x0x7f8f5cb0b010) Sending Audio ... size=3200
[153522]: 1153ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1251 UspWriteActual(..., 3200)
[153522]: 1153ms SPX_TRACE_INFO:  usp_connection.cpp:775 TS:802, Write 3200 bytes audio data.
[153522]: 1153ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:688 [0x7f8f5b82aa00]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[153522]: 1156ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0x7f8f5b83d800] Web socket sending message. Time: 2024-01-02T16:45:27.2819170Z, TimeInQueue: 2ms, IsBinary: 1, Path: audio, Size:3316 B
[153522]: 1156ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0x7f8f5b83d800] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[418114]: 1280ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:534 Received audio chunk: time: 2024-01-02T16:45:27.4063510Z, size:3200.
[418114]: 1280ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:548 ProcessAudio: Non-acknowledged size = 24832 bytes (776 msec)
[418114]: 1280ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:161 [0x6000019a93b0] m_bytesTransited = 28032, unacknowledgedAudioDuration = 776 msec, packetAudioDelay = 0 msec
[153522]: 1282ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:295 ProcessAudio: (0x0x7f8f5cb0b010) Sending Audio ... size=3200
[153522]: 1282ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1251 UspWriteActual(..., 3200)
[153522]: 1282ms SPX_TRACE_INFO:  usp_connection.cpp:775 TS:931, Write 3200 bytes audio data.
[153522]: 1282ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:688 [0x7f8f5b82aa00]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[153522]: 1288ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0x7f8f5b83d800] Web socket sending message. Time: 2024-01-02T16:45:27.4135270Z, TimeInQueue: 5ms, IsBinary: 1, Path: audio, Size:3316 B
[153522]: 1288ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0x7f8f5b83d800] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[418114]: 1339ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:534 Received audio chunk: time: 2024-01-02T16:45:27.4649400Z, size:3106.
[418114]: 1339ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:548 ProcessAudio: Non-acknowledged size = 28032 bytes (876 msec)
[418114]: 1339ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:161 [0x6000019a93b0] m_bytesTransited = 31138, unacknowledgedAudioDuration = 876 msec, packetAudioDelay = 0 msec
[153522]: 1339ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:295 ProcessAudio: (0x0x7f8f5cb0b010) Sending Audio ... size=3106
[153522]: 1339ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1251 UspWriteActual(..., 3106)
[153522]: 1339ms SPX_TRACE_INFO:  usp_connection.cpp:775 TS:988, Write 3106 bytes audio data.
[153522]: 1339ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:688 [0x7f8f5b82aa00]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[153522]: 1339ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0x7f8f5b83d800] Web socket sending message. Time: 2024-01-02T16:45:27.4653630Z, TimeInQueue: 0ms, IsBinary: 1, Path: audio, Size:3222 B
[153522]: 1340ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0x7f8f5b83d800] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3222 B
[418114]: 1466ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:534 Received audio chunk: time: 2024-01-02T16:45:27.5923890Z, size:3200.
[418114]: 1467ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:548 ProcessAudio: Non-acknowledged size = 31138 bytes (973 msec)
[418114]: 1467ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:161 [0x6000019a93b0] m_bytesTransited = 34338, unacknowledgedAudioDuration = 973 msec, packetAudioDelay = 0 msec
[153522]: 1467ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:295 ProcessAudio: (0x0x7f8f5cb0b010) Sending Audio ... size=3200
[153522]: 1467ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1251 UspWriteActual(..., 3200)
[153522]: 1467ms SPX_TRACE_INFO:  usp_connection.cpp:775 TS:1115, Write 3200 bytes audio data.
[153522]: 1467ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:688 [0x7f8f5b82aa00]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[153522]: 1472ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0x7f8f5b83d800] Web socket sending message. Time: 2024-01-02T16:45:27.5975470Z, TimeInQueue: 4ms, IsBinary: 1, Path: audio, Size:3316 B
[153522]: 1472ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0x7f8f5b83d800] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[418114]: 1536ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:534 Received audio chunk: time: 2024-01-02T16:45:27.6620990Z, size:2944.
[418114]: 1536ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:548 ProcessAudio: Non-acknowledged size = 34338 bytes (1073 msec)
[418114]: 1536ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:161 [0x6000019a93b0] m_bytesTransited = 37282, unacknowledgedAudioDuration = 1073 msec, packetAudioDelay = 0 msec
[153522]: 1536ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:295 ProcessAudio: (0x0x7f8f5cb0b010) Sending Audio ... size=2944
[153522]: 1537ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1251 UspWriteActual(..., 2944)
[153522]: 1537ms SPX_TRACE_INFO:  usp_connection.cpp:775 TS:1185, Write 2944 bytes audio data.
[153522]: 1537ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:688 [0x7f8f5b82aa00]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[153522]: 1543ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0x7f8f5b83d800] Web socket sending message. Time: 2024-01-02T16:45:27.6689900Z, TimeInQueue: 6ms, IsBinary: 1, Path: audio, Size:3060 B
[153522]: 1544ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0x7f8f5b83d800] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3060 B
[418114]: 1664ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:534 Received audio chunk: time: 2024-01-02T16:45:27.7897450Z, size:3200.
[418114]: 1664ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:548 ProcessAudio: Non-acknowledged size = 37282 bytes (1165 msec)
[418114]: 1664ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:161 [0x6000019a93b0] m_bytesTransited = 40482, unacknowledgedAudioDuration = 1165 msec, packetAudioDelay = 0 msec
[153522]: 1664ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:295 ProcessAudio: (0x0x7f8f5cb0b010) Sending Audio ... size=3200
[153522]: 1664ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1251 UspWriteActual(..., 3200)
[153522]: 1664ms SPX_TRACE_INFO:  usp_connection.cpp:775 TS:1313, Write 3200 bytes audio data.
[153522]: 1664ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:688 [0x7f8f5b82aa00]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[153522]: 1667ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0x7f8f5b83d800] Web socket sending message. Time: 2024-01-02T16:45:27.7926370Z, TimeInQueue: 2ms, IsBinary: 1, Path: audio, Size:3316 B
[153522]: 1667ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0x7f8f5b83d800] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[418114]: 1734ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:534 Received audio chunk: time: 2024-01-02T16:45:27.8594480Z, size:2944.
[418114]: 1734ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:548 ProcessAudio: Non-acknowledged size = 40482 bytes (1265 msec)
[418114]: 1734ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:161 [0x6000019a93b0] m_bytesTransited = 43426, unacknowledgedAudioDuration = 1265 msec, packetAudioDelay = 0 msec
[153522]: 1734ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:295 ProcessAudio: (0x0x7f8f5cb0b010) Sending Audio ... size=2944
[153522]: 1734ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1251 UspWriteActual(..., 2944)
[153522]: 1734ms SPX_TRACE_INFO:  usp_connection.cpp:775 TS:1382, Write 2944 bytes audio data.
[153522]: 1734ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:688 [0x7f8f5b82aa00]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[153522]: 1735ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0x7f8f5b83d800] Web socket sending message. Time: 2024-01-02T16:45:27.8611820Z, TimeInQueue: 1ms, IsBinary: 1, Path: audio, Size:3060 B
[153522]: 1736ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0x7f8f5b83d800] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3060 B
[418114]: 1861ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:534 Received audio chunk: time: 2024-01-02T16:45:27.9869810Z, size:3200.
[418114]: 1861ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:548 ProcessAudio: Non-acknowledged size = 43426 bytes (1357 msec)
[418114]: 1861ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:161 [0x6000019a93b0] m_bytesTransited = 46626, unacknowledgedAudioDuration = 1357 msec, packetAudioDelay = 0 msec
[153522]: 1861ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:295 ProcessAudio: (0x0x7f8f5cb0b010) Sending Audio ... size=3200
[153522]: 1861ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1251 UspWriteActual(..., 3200)
[153522]: 1861ms SPX_TRACE_INFO:  usp_connection.cpp:775 TS:1510, Write 3200 bytes audio data.
[153522]: 1861ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:688 [0x7f8f5b82aa00]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[153522]: 1863ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0x7f8f5b83d800] Web socket sending message. Time: 2024-01-02T16:45:27.9887900Z, TimeInQueue: 1ms, IsBinary: 1, Path: audio, Size:3316 B
[153522]: 1864ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0x7f8f5b83d800] Web socket send message completed. Result: 0, SendTime: 1ms, IsBinary: 1, Path: audio, Size:3316 B
[418114]: 1919ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:534 Received audio chunk: time: 2024-01-02T16:45:28.0454230Z, size:2944.
[418114]: 1920ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:548 ProcessAudio: Non-acknowledged size = 46626 bytes (1457 msec)
[418114]: 1920ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:161 [0x6000019a93b0] m_bytesTransited = 49570, unacknowledgedAudioDuration = 1457 msec, packetAudioDelay = 0 msec
[153522]: 1920ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:295 ProcessAudio: (0x0x7f8f5cb0b010) Sending Audio ... size=2944
[153522]: 1920ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1251 UspWriteActual(..., 2944)
[153522]: 1920ms SPX_TRACE_INFO:  usp_connection.cpp:775 TS:1568, Write 2944 bytes audio data.
[153522]: 1920ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:688 [0x7f8f5b82aa00]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[153522]: 1923ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0x7f8f5b83d800] Web socket sending message. Time: 2024-01-02T16:45:28.0485740Z, TimeInQueue: 2ms, IsBinary: 1, Path: audio, Size:3060 B
[153522]: 1923ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0x7f8f5b83d800] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3060 B
[418114]: 2047ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:534 Received audio chunk: time: 2024-01-02T16:45:28.1729630Z, size:3200.
[418114]: 2047ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:548 ProcessAudio: Non-acknowledged size = 49570 bytes (1549 msec)
[418114]: 2047ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:161 [0x6000019a93b0] m_bytesTransited = 52770, unacknowledgedAudioDuration = 1549 msec, packetAudioDelay = 0 msec
[153522]: 2047ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:295 ProcessAudio: (0x0x7f8f5cb0b010) Sending Audio ... size=3200
[153522]: 2047ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1251 UspWriteActual(..., 3200)
[153522]: 2047ms SPX_TRACE_INFO:  usp_connection.cpp:775 TS:1696, Write 3200 bytes audio data.
[153522]: 2047ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:688 [0x7f8f5b82aa00]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[153522]: 2054ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0x7f8f5b83d800] Web socket sending message. Time: 2024-01-02T16:45:28.1796640Z, TimeInQueue: 6ms, IsBinary: 1, Path: audio, Size:3316 B
[153522]: 2054ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0x7f8f5b83d800] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[418114]: 2151ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:534 Received audio chunk: time: 2024-01-02T16:45:28.2773570Z, size:3200.
[418114]: 2151ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:548 ProcessAudio: Non-acknowledged size = 52770 bytes (1649 msec)
[418114]: 2152ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:161 [0x6000019a93b0] m_bytesTransited = 55970, unacknowledgedAudioDuration = 1649 msec, packetAudioDelay = 0 msec
[153522]: 2152ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:295 ProcessAudio: (0x0x7f8f5cb0b010) Sending Audio ... size=3200
[153522]: 2152ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1251 UspWriteActual(..., 3200)
[153522]: 2152ms SPX_TRACE_INFO:  usp_connection.cpp:775 TS:1800, Write 3200 bytes audio data.
[153522]: 2152ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:688 [0x7f8f5b82aa00]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[153522]: 2160ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0x7f8f5b83d800] Web socket sending message. Time: 2024-01-02T16:45:28.2859520Z, TimeInQueue: 8ms, IsBinary: 1, Path: audio, Size:3316 B
[153522]: 2160ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0x7f8f5b83d800] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
